"GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Gan",0.0204040000000002,6.490568,0.192572589459528,0.850061567867132,0.919311084803425,-7.27669201923251
"Rnf135",0.018956,8.549086,0.192562076354638,0.850069645781111,0.919311084803425,-7.27669417293548
"Actr2",0.0133599999999992,12.502,0.192542539984927,0.850084656912795,0.919311084803425,-7.27669817482385
"Prkra",-0.0326560000000001,6.074284,-0.192449488820417,0.850156155327387,0.919311084803425,-7.27671723015954
"Rhox2a",0.0162979999999995,6.724939,0.192425761620736,0.850174386991045,0.919311084803425,-7.27672208763061
"Olfr1298",0.0146879999999998,5.07882,0.192195471058542,0.850351343806455,0.919447480809591,-7.27676920213946
"Appl1",-0.0142759999999998,9.745622,-0.192139587301819,0.850394286523032,0.919447480809591,-7.27678062678091
"Olfr419",0.0172739999999999,5.897385,0.192099955009219,0.850424741436917,0.919447480809591,-7.27678872703808
"Pramef6",-0.0214479999999999,6.158866,-0.191789538958395,0.850663285134633,0.919634546640993,-7.27685211401528
"Vmn1r160",0.01921,4.349745,0.19176701856509,0.850680591846917,0.919634546640993,-7.27685670871375
"Rbm11",0.0191879999999994,7.540388,0.191501182661753,0.850884890294003,0.919788656413491,-7.27691090503097
"Ribc1",0.0154840000000005,6.38647,0.191388605407581,0.850971410770544,0.919788656413491,-7.2769338337632
"Gcgr",0.0193439999999997,6.3386,0.191387614638383,0.850972172228261,0.919788656413491,-7.27693403549471
"Muc5b",0.0183120000000005,6.234336,0.191341522329788,0.851007596737954,0.919788656413491,-7.27694341924734
"Dydc1",-0.0213059999999995,5.073313,-0.191284892249625,0.851051120569885,0.919788656413491,-7.2769549452655
"Mlf1",0.014344,5.75776,0.191258153905472,0.851071670869495,0.919788656413491,-7.2769603861874
"Dppa5a",-0.0207080000000004,7.21773,-0.190945517086205,0.851311962601735,0.919957554798527,-7.27702394776478
"Ccdc167",-0.0365460000000002,9.690691,-0.190928571454761,0.851324987402027,0.919957554798527,-7.27702738999249
"Olfr736",0.019818,5.418475,0.190844146421073,0.851389879086844,0.919957554798527,-7.27704453502773
"Rit2",-0.0188540000000004,7.378891,-0.190839221893892,0.851393664264817,0.919957554798527,-7.27704553486784
"Ankfy1",-0.0324159999999999,7.956832,-0.190738878127096,0.851470793109565,0.919978222487011,-7.27706590234538
"Dcun1d1",0.0233980000000004,7.814905,0.190706539858772,0.851495650129494,0.919978222487011,-7.27707246399982
"Eaf2",-0.0182759999999996,4.500996,-0.19040670244265,0.851726129904436,0.920166748922891,-7.27713325034439
"Serac1",0.018198,9.147157,0.19037172380395,0.851753018288301,0.920166748922891,-7.27714033540197
"B4galnt3",0.0196779999999995,7.928213,0.190301957254016,0.85180664901359,0.920179920606916,-7.27715446301742
"Dmap1",0.0259179999999995,8.054997,0.190149753363701,0.85192365335543,0.920218661776039,-7.2771852661847
"Olfr1490",-0.0163919999999999,6.177398,-0.190120114043749,0.851946438536591,0.920218661776039,-7.27719126176611
"Fkbp2",0.0158200000000006,12.16973,0.190093586289735,0.851966831822642,0.920218661776039,-7.27719662713679
"Txndc2",-0.0242780000000002,5.561841,-0.189937153552424,0.852087092167131,0.920303792250161,-7.27722825129265
"Apbb1",-0.017031999999999,6.628624,-0.189825595014385,0.85217285703577,0.920328550789242,-7.27725078794107
"Elovl5",-0.0321419999999988,9.852695,-0.189750769733296,0.852230382903832,0.920328550789242,-7.27726589649062
"Slc18a1",0.0198659999999997,6.906715,0.189745608870574,0.852234350620516,0.920328550789242,-7.27726693834176
"2300005B03Rik",0.0172120000000008,8.136528,0.189624626136802,0.852327364400491,0.920375530644734,-7.27729135370096
"Nuggc",-0.0210539999999998,4.510837,-0.189581203884296,0.852360748793522,0.920375530644734,-7.27730011290805
"Trim15",0.0154179999999999,6.388035,0.189472842957201,0.85244406136233,0.92040929119239,-7.27732196294548
"Trim32",0.0260279999999998,7.326712,0.189432717747244,0.852474911823556,0.92040929119239,-7.27733005069156
"Olfr19",0.0165919999999999,4.5534,0.189364163496199,0.852527620669994,0.920421448103748,-7.27734386472925
"Ssxb5",0.017966,4.253181,0.18928405505009,0.852589214039316,0.920443195437651,-7.2773600006946
"Vmn2r4",-0.0189960000000001,4.711726,-0.189143390483103,0.852697369901811,0.92049716588104,-7.27738831783321
"Lhfpl1",-0.0150579999999995,7.190841,-0.189107755655968,0.852724769724219,0.92049716588104,-7.27739548814389
"Tcerg1l",0.0177560000000001,7.158482,0.18902443719985,0.852788834531734,0.92049716588104,-7.27741224793616
"Hhla1",0.0148599999999997,5.36108,0.188982280689451,0.852821249714191,0.92049716588104,-7.27742072506285
"Zdhhc7",0.0209939999999999,7.535681,0.188919889195226,0.852869224582187,0.92049716588104,-7.27743326772976
"Lppr3",-0.0182359999999994,8.546492,-0.188894906459504,0.852888434797237,0.92049716588104,-7.27743828889583
"Mfn1",0.0221239999999997,8.430172,0.1888001877303,0.852961268659817,0.92049716588104,-7.27745731998044
"Catsperg2",-0.0154680000000001,5.654234,-0.188765088675487,0.85298825839292,0.92049716588104,-7.2774643697442
"Dlgap4",0.01338,9.883412,0.18873385035357,0.853012279541567,0.92049716588104,-7.27747064296996
"Olfr787",0.0202559999999999,4.967004,0.188656262761209,0.853071942270848,0.920516815689123,-7.27748621950721
"Olfr624",0.021398,4.880545,0.188166391992194,0.853448660984023,0.920810409098956,-7.27758441916663
"Adamts17",0.0228600000000003,4.66961,0.18812664404308,0.853479229442636,0.920810409098956,-7.27759237591202
"Ube2dnl1",0.0210040000000001,7.108622,0.188086774716972,0.853509891492561,0.920810409098956,-7.27760035527457
"C130079G13Rik",-0.0146799999999998,4.06384,-0.187985718619248,0.853587611165865,0.920831770108463,-7.27762057289034
"Rspo3",-0.019082,4.541267,-0.187953192303753,0.853612626663186,0.920831770108463,-7.27762707791244
"4932416K20Rik",0.0143319999999993,5.917806,0.187799707550029,0.853730671670954,0.920911005113187,-7.27765775861474
"Mzt2",-0.0137260000000011,9.073921,-0.1877057825534,0.853802911108546,0.920911005113187,-7.27767652137108
"Txk",0.0178880000000001,6.627786,0.187695926763919,0.853810491455926,0.920911005113187,-7.27767848965358
"Kirrel3",0.0168699999999995,6.978177,0.187640269537142,0.853853299176827,0.920912446525845,-7.2776896029311
"Wwc2",0.0202359999999988,9.626746,0.187546664161901,0.853925295087891,0.920939776357431,-7.27770828605584
"1700020L24Rik",0.0179380000000006,7.185541,0.187499483813975,0.853961584030256,0.920939776357431,-7.27771769948133
"Cdk5r2",-0.0233479999999996,8.113898,-0.187355881297573,0.854072038557906,0.920969440500018,-7.27774633656148
"4921536K21Rik",-0.0142980000000001,6.221209,-0.187150569960522,0.854229963080971,0.921095006321067,-7.27778724163914
"Obscn",-0.0152059999999996,6.817259,-0.186749342932885,0.854538603755602,0.92138306554974,-7.27786705104192
"Mhrt",-0.0151180000000002,6.997289,-0.186615597145795,0.854641492125909,0.92141460858506,-7.27789361698708
"Whsc1",0.0194679999999998,8.913078,0.186534023178164,0.854704246946232,0.92141460858506,-7.27790981073847
"Dok5",-0.017844,6.846582,-0.186525429472756,0.85471085813976,0.92141460858506,-7.27791151631775
"Upk3bl",0.0148400000000006,7.640242,0.186495563649778,0.85473383419993,0.92141460858506,-7.27791744313292
"Ttc39d",-0.0186799999999999,5.44584,-0.186344153695083,0.854850317414568,0.921463188414281,-7.27794747561832
"Dirc2",0.0144840000000007,9.869672,0.1863273930905,0.854863211955152,0.921463188414281,-7.27795079862769
"Fstl5",0.0184039999999993,5.359488,0.186254213525826,0.854919512150773,0.921463188414281,-7.2779653039507
"Dync1li2",-0.0162720000000006,8.652978,-0.186221236645885,0.854944882955032,0.921463188414281,-7.27797183862586
"Pfn3",-0.0150059999999996,8.129489,-0.186139232838266,0.855007973409932,0.921464106528572,-7.27798808345097
"Cbr3",-0.0249259999999998,6.909119,-0.186095741489306,0.855041434334817,0.921464106528572,-7.27799669612943
"Npas2",0.0195399999999995,5.112214,0.186026581576719,0.855094644470194,0.921464106528572,-7.27801038788039
"Vsx1",0.0303100000000003,7.063829,0.186004388494735,0.855111719500778,0.921464106528572,-7.2780147804239
"Gm11110",-0.0148659999999999,4.684333,-0.185883230783256,0.855204937788584,0.921519839311593,-7.27803875124836
"Piwil1",0.0160999999999996,6.523212,0.185797283355059,0.855271066777386,0.921546378225951,-7.27805574636176
"Cyp1a2",0.0154799999999997,4.872212,0.185741645125899,0.855313876104432,0.921547789072054,-7.27806674401012
"Cetn1",-0.012456,7.11432,-0.18561795153637,0.855409050477519,0.921605617141516,-7.27809118197781
"Prss44",0.0152200000000002,6.811556,0.185403626180122,0.855573965776511,0.921738573842092,-7.27813348758337
"Vmn1r77",0.0139439999999999,4.440356,0.185236288829931,0.855702730442308,0.92183257324028,-7.27816648443247
"Slc27a5",-0.0203979999999997,5.037301,-0.185162649604856,0.85575939655086,0.921848896856913,-7.27818099577948
"Olfr739",-0.0169339999999998,4.782301,-0.185013498673493,0.855874172190752,0.921903789197368,-7.27821036987275
"Eif2ak1",0.0168740000000011,8.914523,0.184988531428923,0.855893385485587,0.921903789197368,-7.27821528467211
"Rapgef6",0.0215999999999994,8.328184,0.184865380055829,0.855988156787934,0.921961149033946,-7.2782395173493
"Tas2r144",-0.0174839999999996,5.461616,-0.18473087186378,0.856091670380372,0.922027918928438,-7.27826596637619
"Olfr1495",0.0214920000000004,5.01946,0.184669574709267,0.856138843799699,0.922034005791557,-7.27827801319173
"Olfr561",0.017346,4.277249,0.184525427638742,0.856249779586445,0.922106352146077,-7.27830632693855
"Olfr645",-0.0189240000000006,5.188654,-0.184441271057224,0.856314548067487,0.922106352146077,-7.27832284702354
"Slc39a9",0.0167660000000007,10.216397,0.184420420695496,0.856330595062433,0.922106352146077,-7.27832693882706
"Olfr5",-0.0195500000000003,5.579961,-0.184264572057645,0.856450542422676,0.922148806383189,-7.27835750894456
"Olfr58",-0.0198699999999994,4.034601,-0.184261281544995,0.85645307497284,0.922148806383189,-7.27835815410997
"Gm14325",-0.0157660000000001,9.346057,-0.18407262071452,0.856598280932205,0.922260432794208,-7.27839512535583
"Dph2",-0.0148720000000007,9.484058,-0.183602377219812,0.856960235142194,0.922566923166052,-7.27848711338521
"Naca",-0.0132199999999998,12.10741,-0.183594833686698,0.856966041797089,0.922566923166052,-7.27848858712676
"Apol8",0.0135279999999996,8.28648,0.183405483539121,0.857111797397306,0.922608332270826,-7.27852555975847
"Olfr976",-0.0165300000000002,4.053435,-0.183305131263423,0.857189047517274,0.922608332270826,-7.2785451392152
"Zfp668",-0.0143080000000003,8.213364,-0.183279028289874,0.857209141559079,0.922608332270826,-7.27855023034688
"Rsbn1",-0.0168180000000005,8.452939,-0.183274996868327,0.857212244952341,0.922608332270826,-7.27855101657221
"Dgki",0.013866,4.535701,0.18308600542134,0.857357733550371,0.922622921105685,-7.2785878551888
"Esp18",0.0157519999999999,4.65372,0.183066194584633,0.857372984556766,0.922622921105685,-7.27859171456914
"Smlr1",-0.0133899999999999,6.355253,-0.183047581528054,0.857387313528144,0.922622921105685,-7.27859534022935
"Bsx",0.0200280000000006,7.548322,0.18304150280168,0.857391993152162,0.922622921105685,-7.27859652423247
"Gfra1",-0.018907999999999,9.020392,-0.182473386508615,0.85782937422189,0.923004122684915,-7.27870700814766
"Xrcc3",0.0156600000000006,9.416422,0.182250317284048,0.858001123898197,0.923079531451881,-7.2787502958846
"Arih1",-0.0160700000000004,9.296847,-0.182231870462025,0.858015327158557,0.923079531451881,-7.27875387322668
"Chst1",-0.0298419999999998,5.913205,-0.182198092844045,0.858041334605374,0.923079531451881,-7.27876042269428
"Otp",0.0149860000000001,8.380563,0.182166403970458,0.858065733956126,0.923079531451881,-7.27876656605657
"Cln6",-0.0289900000000001,7.560993,-0.181911375179385,0.858262102897675,0.923201330020624,-7.27881596848318
"Ly6k",0.0211480000000003,6.677276,0.181831080440446,0.858323930846841,0.923223114961732,-7.27883150837102
"Rhox2b",0.0172040000000004,8.051406,0.181618089556633,0.858487941154081,0.923333958805546,-7.27887269660306
"Mup5",0.0130879999999995,4.860422,0.181553477464721,0.858537696028566,0.923333958805546,-7.2788851818077
"Brd1",-0.0146739999999992,8.577539,-0.181467785441724,0.858603684575069,0.923333958805546,-7.27890173353533
"Gm8994",0.0181820000000001,7.582117,0.181451166496852,0.858616482392906,0.923333958805546,-7.2789049426449
"Rhox2e",-0.0168019999999998,6.020637,-0.181427269806451,0.858634884685875,0.923333958805546,-7.2789095565706
"Ssx9",0.0153199999999997,3.992974,0.181341943334376,0.858700593340072,0.92335990391311,-7.27892602630166
"Cfi",-0.0235899999999998,5.103893,-0.18115827134377,0.858842040110789,0.923440103181125,-7.27896145253782
"Aadac",-0.0178540000000001,4.472677,-0.181137097026169,0.858858346888218,0.923440103181125,-7.27896553429507
"Abcc8",0.0199480000000001,6.422872,0.180967864514194,0.858988678727841,0.923535518535414,-7.27899814005425
"Cyp1a1",0.0165920000000003,5.547524,0.180874526239684,0.859060563603197,0.923568088858513,-7.27901611041234
"Tekt1",-0.0243839999999999,4.693862,-0.180802562472594,0.85911598769507,0.923582960048254,-7.27902995925041
"Ms4a15",0.0199600000000002,6.572798,0.180723381545107,0.859176971093761,0.923603805978993,-7.27904519063391
"Exosc7",-0.0173859999999996,8.925161,-0.180293219740764,0.859508288489488,0.923877272946989,-7.2791278212859
"Muc4",-0.0158359999999992,8.49419,-0.180285062203232,0.859514571818961,0.923877272946989,-7.27912938639014
"A930017M01Rik",0.016398,5.099037,0.180203775396415,0.859577183383871,0.923899851608047,-7.27914497821722
"Rhox4c",-0.0175059999999997,7.195613,-0.180022948800207,0.859716469479607,0.923961141634721,-7.27917963791966
"Nfkbid",0.0296740000000002,9.379823,0.180021710146213,0.859717423599775,0.923961141634721,-7.27917987521762
"Usp36",0.0117120000000011,9.620834,0.179939733010905,0.859780570099665,0.92398428783977,-7.27919557656067
"Vmn2r58",-0.0148120000000001,4.659678,-0.179414800840206,0.860184945813925,0.924300826624893,-7.27929594976576
"Rgs6",-0.0141160000000004,6.003956,-0.179366836415722,0.860221896711705,0.924300826624893,-7.27930510657405
"Mthfr",0.0160340000000005,7.835919,0.179335914841269,0.860245718295951,0.924300826624893,-7.2793110084683
"Lypla1",0.0233360000000001,9.297586,0.179306834538418,0.860268121517033,0.924300826624893,-7.27931655800122
"Oaz3",-0.01678,5.519824,-0.179287218561734,0.860283233571254,0.924300826624893,-7.2793203009057
"Hba-a1",-0.0332239999999994,8.775982,-0.179157406336345,0.860383241718021,0.924363552450065,-7.2793450599698
"AA986860",-0.0279399999999998,7.170006,-0.179028987337878,0.860482178960685,0.924393435508603,-7.27936953573956
"Mesdc2",0.0160099999999995,8.742023,0.179013238292072,0.860494312591117,0.924393435508603,-7.27937253619578
"Sez6l",0.0164899999999995,6.033369,0.178751327137128,0.86069610370877,0.924519202942902,-7.27942239612583
"Gm13043",0.0158360000000002,4.682462,0.178721970336539,0.860718722472516,0.924519202942902,-7.27942798024009
"2310022B05Rik",-0.0186599999999999,7.651136,-0.17869545649541,0.860739150908087,0.924519202942902,-7.27943302279517
"Olfr120",-0.0196159999999994,4.652724,-0.178645137174102,0.860777921320566,0.924519202942902,-7.2794425907658
"Gkap1",-0.017882,9.049119,-0.17826706559381,0.861069232689665,0.92478735640872,-7.2795143934224
"Habp2",0.0144500000000007,7.710847,0.17802026928885,0.861259405279267,0.924880417345506,-7.27956118283453
"Vwc2l",0.0198820000000001,5.411969,0.177944584336813,0.861317727243002,0.924880417345506,-7.27957551880171
"Nlrp9a",0.0174999999999998,4.825974,0.177930471100336,0.86132860283551,0.924880417345506,-7.2795781914081
"4930513O06Rik",0.0180199999999995,4.408184,0.177887364897522,0.861361820449933,0.924880417345506,-7.27958635307064
"Olfr141",-0.0182060000000002,4.442869,-0.177851898286186,0.861389151203874,0.924880417345506,-7.27959306678847
"Ppp1r11",0.02188,11.3578,0.177792960794415,0.861434569147143,0.924880417345506,-7.27960422052276
"Decr2",0.0184080000000007,8.627212,0.177776269356503,0.86144743186333,0.924880417345506,-7.27960737865602
"Hapln4",-0.0201379999999999,5.849005,-0.17771466340935,0.861494906845014,0.924886670924404,-7.27961903236392
"Zbtb6",-0.0190879999999988,8.00918,-0.177452148873792,0.861697212903715,0.925059139943915,-7.27966864593474
"Maml2",-0.0165419999999999,8.567293,-0.177306384110017,0.86180955044382,0.925135012914795,-7.27969616301885
"Skap2",-0.0124200000000006,11.87607,-0.177239569929155,0.861861043628974,0.925137594905282,-7.27970876849814
"Ifi27l2b",0.0134320000000003,7.323712,0.177164427325641,0.861918956245506,0.925137594905282,-7.27972293960633
"Rybp",0.0146580000000004,9.881921,0.177141092652893,0.861936940511365,0.925137594905282,-7.27972733906396
"Zfyve1",0.0140040000000007,9.538538,0.177084971719413,0.861980193801952,0.92513930321731,-7.27973791759452
"Ppp1r3c",0.0184419999999993,7.282445,0.176984671721663,0.862057497740274,0.92517755520857,-7.27975681535863
"Olfml2a",-0.0157979999999998,7.117401,-0.17675049668427,0.862237988525447,0.925326540363235,-7.27980089534849
"Prr5",-0.0214199999999996,6.18177,-0.176624536612185,0.862335075756901,0.925386009387606,-7.27982458143943
"Iqcg",-0.0144000000000002,6.223876,-0.176429026207208,0.862485775416577,0.925494999524696,-7.27986131278769
"Olfr154",-0.0135459999999998,4.683375,-0.176384632027791,0.862519995278915,0.925494999524696,-7.27986964766355
"Hrk",0.0140699999999998,8.371623,0.176100305651436,0.862739166148094,0.925614166649789,-7.27992297958496
"Fam187a",-0.0179620000000005,5.308539,-0.176028515763301,0.862794506704486,0.925614166649789,-7.27993643187799
